-10.000000	-2.000000	0.000000	0.785398	-0.000000	0.000000
-10.000000	-2.000000	0.000000	0.785398	-0.523599	0.261799
-10.000000	-2.005000	-0.070000	0.785295	-0.523526	0.261973
-9.999757	-2.009936	-0.140639	0.785196	-0.523389	0.262127
-9.999270	-2.014809	-0.211917	0.785102	-0.523191	0.262262
-9.998541	-2.019618	-0.283834	0.785013	-0.522933	0.262379
-9.997569	-2.024363	-0.356389	0.784928	-0.522615	0.262478
-9.996355	-2.029044	-0.429584	0.784848	-0.522240	0.262560
-9.994899	-2.033661	-0.503418	0.784772	-0.521807	0.262625
-9.993203	-2.038213	-0.577891	0.784700	-0.521320	0.262673
-9.991265	-2.042700	-0.653002	0.784631	-0.520778	0.262705
-9.989087	-2.047123	-0.728752	0.784567	-0.520183	0.262721
-9.986669	-2.051480	-0.805139	0.784506	-0.519536	0.262722
-9.984011	-2.055771	-0.882165	0.784448	-0.518839	0.262707
-9.981116	-2.059995	-0.959828	0.784394	-0.518092	0.262678
-9.977982	-2.064153	-1.038127	0.784343	-0.517298	0.262634
-9.974610	-2.068244	-1.117064	0.784294	-0.516456	0.262577
-9.971002	-2.072267	-1.196636	0.784249	-0.515568	0.262505
-9.967159	-2.076221	-1.276844	0.784205	-0.514636	0.262421
-9.963079	-2.080106	-1.357687	0.784164	-0.513659	0.262323
-9.958766	-2.083921	-1.439164	0.784126	-0.512641	0.262213
-9.954218	-2.087666	-1.521274	0.784089	-0.511581	0.262090
-9.949438	-2.091340	-1.604018	0.784054	-0.510480	0.261955
-9.944426	-2.094941	-1.687394	0.784021	-0.509341	0.261809
-9.939183	-2.098470	-1.771401	0.783989	-0.508163	0.261652
-9.933709	-2.101925	-1.856040	0.783958	-0.506948	0.261483
-9.928006	-2.105306	-1.941307	0.783929	-0.505697	0.261304
-9.922075	-2.108612	-2.027204	0.783900	-0.504410	0.261114
-9.915916	-2.111842	-2.113729	0.783873	-0.503090	0.260914
-9.909531	-2.114994	-2.200881	0.783845	-0.501737	0.260704
-9.902920	-2.118069	-2.288660	0.783818	-0.500352	0.260485
-9.896085	-2.121064	-2.377063	0.783792	-0.498935	0.260257
-9.889027	-2.123980	-2.466091	0.783765	-0.497489	0.260019
-9.881746	-2.126815	-2.555742	0.783738	-0.496013	0.259773
-9.874245	-2.129568	-2.646015	0.783711	-0.494509	0.259519
-9.866523	-2.132237	-2.736910	0.783683	-0.492977	0.259256
-9.858582	-2.134823	-2.828424	0.783655	-0.491420	0.258985
-9.850424	-2.137324	-2.920556	0.783625	-0.489836	0.258707
-9.842048	-2.139738	-3.013307	0.783595	-0.488229	0.258422
-9.833458	-2.142065	-3.106673	0.783563	-0.486597	0.258129
-9.824653	-2.144304	-3.200655	0.783531	-0.484943	0.257829
-9.815635	-2.146453	-3.295250	0.783496	-0.483266	0.257523
-9.806406	-2.148511	-3.390459	0.783460	-0.481568	0.257211
-9.796966	-2.150478	-3.486278	0.783422	-0.479851	0.256892
-9.787316	-2.152351	-3.582708	0.783381	-0.478113	0.256567
-9.777459	-2.154131	-3.679746	0.783339	-0.476357	0.256237
-9.767395	-2.155815	-3.777392	0.783294	-0.474583	0.255902
-9.757126	-2.157402	-3.875643	0.783247	-0.472791	0.255561
-9.746652	-2.158891	-3.974499	0.783197	-0.470983	0.255215
-9.735976	-2.160282	-4.073958	0.783144	-0.469160	0.254864
-9.725099	-2.161572	-4.174019	0.783088	-0.467322	0.254509
-9.714021	-2.162761	-4.274680	0.783028	-0.465469	0.254149
-9.702745	-2.163847	-4.375940	0.782966	-0.463604	0.253786
-9.691272	-2.164830	-4.477797	0.782900	-0.461725	0.253418
-9.679603	-2.165707	-4.580250	0.782830	-0.459834	0.253046
-9.667739	-2.166478	-4.683297	0.782757	-0.457932	0.252671
-9.655683	-2.167141	-4.786937	0.782680	-0.456020	0.252293
-9.643434	-2.167696	-4.891168	0.782598	-0.454097	0.251912
-9.630996	-2.168140	-4.995989	0.782513	-0.452165	0.251527
-9.618369	-2.168474	-5.101397	0.782423	-0.450224	0.251140
-9.605555	-2.168694	-5.207393	0.782329	-0.448275	0.250750
-9.592555	-2.168801	-5.313973	0.782230	-0.446319	0.250358
-9.579371	-2.168793	-5.421136	0.782126	-0.444356	0.249964
-9.566004	-2.168669	-5.528881	0.782018	-0.442386	0.249567
-9.552456	-2.168427	-5.637207	0.781904	-0.440411	0.249169
-9.538728	-2.168067	-5.746110	0.781786	-0.438431	0.248769
-9.524821	-2.167587	-5.855590	0.781662	-0.436446	0.248367
-9.510738	-2.166986	-5.965646	0.781533	-0.434457	0.247964
-9.496480	-2.166262	-6.076275	0.781398	-0.432464	0.247560
-9.482048	-2.165415	-6.187475	0.781258	-0.430469	0.247154
-9.467443	-2.164443	-6.299245	0.781112	-0.428471	0.246748
-9.452668	-2.163346	-6.411584	0.780961	-0.426471	0.246341
-9.437724	-2.162121	-6.524490	0.780803	-0.424470	0.245933
-9.422612	-2.160768	-6.637960	0.780639	-0.422468	0.245525
-9.407335	-2.159286	-6.751994	0.780470	-0.420466	0.245117
-9.391892	-2.157673	-6.866589	0.780294	-0.418463	0.244708
-9.376287	-2.155928	-6.981744	0.780111	-0.416461	0.244300
-9.360521	-2.154051	-7.097457	0.779923	-0.414460	0.243891
-9.344594	-2.152040	-7.213726	0.779727	-0.412460	0.243483
-9.328510	-2.149893	-7.330550	0.779525	-0.410462	0.243075
-9.312268	-2.147611	-7.447926	0.779317	-0.408466	0.242668
-9.295872	-2.145191	-7.565854	0.779101	-0.406473	0.242261
-9.279322	-2.142633	-7.684330	0.778879	-0.404483	0.241855
-9.262621	-2.139935	-7.803355	0.778650	-0.402496	0.241450
-9.245769	-2.137097	-7.922925	0.778413	-0.400513	0.241046
-9.228768	-2.134117	-8.043039	0.778170	-0.398534	0.240643
-9.211620	-2.130995	-8.163696	0.777919	-0.396560	0.240241
-9.194326	-2.127729	-8.284893	0.777661	-0.394590	0.239840
-9.176889	-2.124319	-8.406629	0.777396	-0.392626	0.239441
-9.159309	-2.120763	-8.528901	0.777123	-0.390667	0.239044
-9.141588	-2.117060	-8.651709	0.776843	-0.388714	0.238648
-9.123728	-2.113210	-8.775050	0.776555	-0.386767	0.238254
-9.105730	-2.109211	-8.898924	0.776259	-0.384827	0.237862
-9.087596	-2.105063	-9.023326	0.775956	-0.382893	0.237471
-9.069328	-2.100764	-9.148258	0.775645	-0.380967	0.237083
-9.050927	-2.096315	-9.273715	0.775326	-0.379048	0.236697
-9.032394	-2.091712	-9.399697	0.774999	-0.377137	0.236313
-9.013732	-2.086957	-9.526202	0.774665	-0.375233	0.235932
-8.994941	-2.082048	-9.653229	0.774322	-0.373338	0.235553
-8.976024	-2.076984	-9.780774	0.773971	-0.371451	0.235176
-8.956982	-2.071765	-9.908837	0.773612	-0.369572	0.234803
-8.937816	-2.066389	-10.037416	0.773245	-0.367703	0.234431
-8.918529	-2.060855	-10.166510	0.772869	-0.365842	0.234063
-8.899121	-2.055164	-10.296115	0.772485	-0.363991	0.233697
-8.879594	-2.049313	-10.426232	0.772093	-0.362150	0.233334
-8.859951	-2.043304	-10.556857	0.771693	-0.360318	0.232974
-8.840191	-2.037133	-10.687989	0.771284	-0.358496	0.232618
-8.820318	-2.030802	-10.819627	0.770867	-0.356684	0.232264
-8.800332	-2.024309	-10.951769	0.770441	-0.354883	0.231913
-8.780235	-2.017653	-11.084413	0.770006	-0.353092	0.231566
-8.760029	-2.010834	-11.217558	0.769563	-0.351312	0.231222
-8.739714	-2.003851	-11.351201	0.769112	-0.349542	0.230881
-8.719294	-1.996704	-11.485341	0.768651	-0.347783	0.230544
-8.698768	-1.989392	-11.619976	0.768182	-0.346036	0.230210
-8.678140	-1.981913	-11.755105	0.767705	-0.344300	0.229880
-8.657409	-1.974269	-11.890726	0.767218	-0.342575	0.229553
-8.636579	-1.966457	-12.026837	0.766723	-0.340861	0.229230
-8.615649	-1.958478	-12.163437	0.766219	-0.339159	0.228911
-8.594623	-1.950331	-12.300524	0.765706	-0.337469	0.228595
-8.573501	-1.942015	-12.438097	0.765184	-0.335791	0.228283
-8.552284	-1.933530	-12.576153	0.764653	-0.334124	0.227975
