0.000000	-2.000000	-15.000000	0.785398	-0.000000	0.000000
0.000000	-2.000000	-15.000000	0.785398	-0.523599	0.261799
0.000000	-2.005000	-15.070000	0.785295	-0.523526	0.261973
0.000243	-2.009936	-15.140639	0.785196	-0.523396	0.262116
0.000730	-2.014809	-15.211917	0.785101	-0.523211	0.262230
0.001459	-2.019618	-15.283834	0.785012	-0.522972	0.262315
0.002431	-2.024363	-15.356389	0.784926	-0.522680	0.262371
0.003645	-2.029044	-15.429584	0.784845	-0.522337	0.262399
0.005101	-2.033661	-15.503418	0.784767	-0.521943	0.262399
0.006798	-2.038213	-15.577891	0.784694	-0.521501	0.262372
0.008737	-2.042700	-15.653002	0.784624	-0.521011	0.262318
0.010916	-2.047123	-15.728751	0.784557	-0.520474	0.262237
0.013336	-2.051480	-15.805138	0.784494	-0.519892	0.262130
0.015995	-2.055771	-15.882163	0.784434	-0.519266	0.261998
0.018894	-2.059996	-15.959825	0.784378	-0.518597	0.261840
0.022032	-2.064154	-16.038124	0.784324	-0.517886	0.261657
0.025408	-2.068244	-16.117059	0.784272	-0.517135	0.261449
0.029022	-2.072267	-16.196630	0.784224	-0.516344	0.261217
0.032874	-2.076222	-16.276836	0.784177	-0.515515	0.260961
0.036962	-2.080107	-16.357676	0.784133	-0.514648	0.260681
0.041287	-2.083923	-16.439151	0.784091	-0.513746	0.260378
0.045848	-2.087668	-16.521258	0.784051	-0.512808	0.260052
0.050643	-2.091342	-16.603998	0.784012	-0.511837	0.259704
0.055674	-2.094944	-16.687369	0.783975	-0.510832	0.259333
0.060938	-2.098474	-16.771371	0.783938	-0.509796	0.258941
0.066436	-2.101930	-16.856003	0.783903	-0.508729	0.258527
0.072166	-2.105312	-16.941264	0.783869	-0.507632	0.258091
0.078129	-2.108619	-17.027153	0.783836	-0.506507	0.257634
0.084323	-2.111849	-17.113669	0.783803	-0.505354	0.257157
0.090748	-2.115003	-17.200811	0.783770	-0.504174	0.256660
0.097403	-2.118079	-17.288578	0.783738	-0.502969	0.256142
0.104288	-2.121076	-17.376969	0.783705	-0.501739	0.255604
0.111402	-2.123994	-17.465983	0.783672	-0.500485	0.255047
0.118744	-2.126831	-17.555619	0.783639	-0.499208	0.254471
0.126313	-2.129586	-17.645875	0.783605	-0.497910	0.253876
0.134109	-2.132258	-17.736750	0.783570	-0.496590	0.253262
0.142132	-2.134846	-17.828243	0.783535	-0.495251	0.252629
0.150380	-2.137350	-17.920353	0.783498	-0.493892	0.251979
0.158852	-2.139767	-18.013079	0.783460	-0.492515	0.251310
0.167549	-2.142098	-18.106418	0.783420	-0.491121	0.250624
0.176469	-2.144340	-18.200371	0.783379	-0.489710	0.249920
0.185612	-2.146494	-18.294935	0.783335	-0.488283	0.249199
0.194976	-2.148556	-18.390109	0.783290	-0.486841	0.248461
0.204562	-2.150528	-18.485891	0.783242	-0.485386	0.247707
0.214369	-2.152406	-18.582281	0.783192	-0.483917	0.246936
0.224395	-2.154191	-18.679276	0.783140	-0.482436	0.246149
0.234640	-2.155881	-18.776875	0.783084	-0.480943	0.245345
0.245104	-2.157474	-18.875077	0.783026	-0.479439	0.244526
0.255785	-2.158971	-18.973880	0.782965	-0.477925	0.243691
0.266683	-2.160368	-19.073283	0.782900	-0.476402	0.242841
0.277798	-2.161666	-19.173283	0.782832	-0.474870	0.241976
0.289128	-2.162863	-19.273879	0.782760	-0.473330	0.241096
0.300672	-2.163958	-19.375071	0.782685	-0.471783	0.240200
0.312431	-2.164949	-19.476855	0.782605	-0.470229	0.239291
0.324403	-2.165836	-19.579230	0.782522	-0.468670	0.238367
0.336588	-2.166617	-19.682195	0.782434	-0.467105	0.237428
0.348985	-2.167291	-19.785748	0.782342	-0.465536	0.236476
0.361594	-2.167856	-19.889887	0.782246	-0.463964	0.235509
0.374413	-2.168313	-19.994611	0.782144	-0.462388	0.234529
0.387442	-2.168658	-20.099917	0.782038	-0.460809	0.233536
0.400680	-2.168892	-20.205804	0.781927	-0.459228	0.232529
0.414127	-2.169012	-20.312270	0.781811	-0.457646	0.231509
0.427782	-2.169018	-20.419313	0.781690	-0.456064	0.230476
0.441644	-2.168909	-20.526931	0.781564	-0.454471	0.229441
